Date,Mean Soil Moisture,Minimum Soil Moisture,Maximum Soil Moisture,Variance of Soil Moistures
20-11-17,11.865788848073317,0.0,25.400115200000005,76.79015766266905
8-9-16,10.511932354014723,0.0,25.400115200000005,72.24952436823696
22-11-16,12.207987100084743,0.0,25.400115200000005,78.57562772437534
12-8-19,9.430408093122251,0.0,25.400115200000005,66.57167507351846
25-7-19,9.440152031762814,0.0,25.400115200000005,66.98425172786719
10-7-15,9.682679995508925,0.0,25.400115200000005,63.431029858150644
15-9-17,10.200305636019834,0.0,25.400115200000005,71.46174193205788
26-9-16,10.782897648092744,0.0,25.400115200000005,72.99993188901877
8-2-17,13.299967152598956,0.0,25.400115200000005,86.8090180446526
27-8-19,9.7245284548164,0.0,25.400115200000005,69.00693187620816
22-4-18,12.182620138666259,0.0,25.400115200000005,73.61070292642086
1-6-16,10.931882700909936,0.0,25.400115200000005,67.0624225003159
17-6-17,10.508715367043747,0.0,25.400115200000005,71.0188207983438
1-12-16,12.41896509380612,0.0,25.400115200000005,78.15128220538976
13-6-20,9.92035185543871,0.0,25.400115200000005,62.35032316209156
18-1-16,13.049116211036466,0.0,25.400115200000005,84.12319203933359
28-1-18,12.623930570149076,0.0,25.400115200000005,85.37538701373482
14-1-19,12.4845927607111,0.0,25.400115200000005,82.98096988665915
29-4-20,11.023159208964609,0.0,25.400115200000005,66.76030046834875
2-12-17,11.974771181988512,0.0,25.400115200000005,76.80062441098383
11-3-18,12.769823828551155,0.0,25.400115200000005,84.91140112084423
14-5-16,11.668377152244018,0.0,25.400115200000005,70.67695239467533
9-4-17,12.543293975243783,0.0,25.400115200000005,79.51478728789594
25-6-15,10.036503479194435,0.0,25.400115200000005,62.12143595189112
3-7-18,10.065409601737349,0.0,25.400115200000005,66.1093116129601
10-12-19,12.081506443455442,0.0,25.400115200000005,73.79730880236123
29-2-20,12.37400016057198,0.0,25.400115200000005,81.1310231494973
12-3-19,12.33978217013878,0.0,25.400115200000005,85.50542895351963
28-11-19,12.000076266245628,0.0,25.400115200000005,73.05943220569094
22-7-15,9.871106049207809,0.0,25.400115200000005,69.00239737371747
17-10-15,10.174450904894115,0.0,25.400115200000005,66.15228740215302
11-2-17,13.244084071931209,0.0,25.400115200000005,86.53460422950505
24-12-18,12.087531300034698,0.0,25.400115200000005,77.75519877506446
12-7-18,9.735625656545798,0.0,25.400115200000005,65.81429413595936
25-11-16,12.244723924304406,0.0,25.400115200000005,77.8835895048763
5-7-17,10.467104773060079,0.0,25.400115200000005,71.53559671373132
30-3-20,12.0272129412696,0.0,25.400115200000005,75.07150368053878
25-7-16,10.770586412035755,0.0,25.400115200000005,73.18160392721303
29-10-19,11.186739663968746,0.0,25.400115200000005,72.9154680890112
15-12-18,12.19675649901777,0.0,25.400115200000005,75.8264052103234
28-5-18,10.637403228442018,0.0,25.400115200000005,67.94520182239715
19-7-15,9.736808873229146,0.0,25.400115200000005,67.0403487972696
26-5-19,10.51320252111895,0.0,25.400115200000005,66.80334387145304
29-5-15,11.150335026017654,0.0,25.400115200000005,69.11895411489797
12-11-18,11.500674660868759,0.0,25.400115200000005,72.76291862344979
7-8-17,10.238855439364734,0.0,25.400115200000005,72.81264937421986
12-3-16,13.070347475341755,0.0,25.400115200000005,85.15682789979857
27-3-19,12.172754604780579,0.0,25.400115200000005,77.69465975895149
28-7-19,9.512036902107624,0.0,25.400115200000005,67.54971369033682
10-4-18,12.760929817587753,0.0,25.400115200000005,79.95874211694995
20-9-16,10.68056554070476,0.0,25.400115200000005,71.81760127296019
20-12-17,12.14152369055043,0.0,25.400115200000005,79.18419326516184
2-10-16,11.078534816311745,0.0,25.400115200000005,69.17131736689281
26-5-20,9.960187154316477,0.0,25.400115200000005,60.19343108931242
6-8-19,9.471432242954014,0.0,25.400115200000005,68.24747573104949
18-6-18,10.079061191155635,0.0,25.400115200000005,64.63560706432395
21-8-16,10.38893185478941,0.0,25.400115200000005,68.59757745671014
29-11-17,11.959596601059076,0.0,25.400115200000005,77.0044685563694
18-10-17,10.973863245665637,0.0,25.400115200000005,70.56962006467568
14-7-17,10.347252546389724,0.0,25.400115200000005,70.2565286938285
17-9-15,9.771027870682225,0.0,25.400115200000005,67.61998377921783
28-11-15,12.204179593926774,0.0,25.400115200000005,76.58472810122588
5-10-15,10.009458804940556,0.0,25.400115200000005,67.03332111489863
5-2-20,12.65603173299397,0.0,25.400115200000005,79.75982219281126
27-6-18,10.104669164477981,0.0,25.400115200000005,67.72862418537512
13-12-15,12.50879976350888,0.0,25.400115200000005,77.88582522171986
20-4-19,11.59463259476065,0.0,25.400115200000005,72.10631359486162
2-5-20,10.768512127434503,0.0,25.400115200000005,64.8971457258626
25-1-18,12.523507706167647,0.0,25.400115200000005,85.68821122030832
30-5-17,11.05246211718363,0.0,25.400115200000005,68.74227239095003
11-1-19,12.443993275683194,0.0,25.400115200000005,82.50311350223998
16-5-18,11.16894815100313,0.0,25.400115200000005,68.83293618873327
3-6-18,10.493185444928082,0.0,25.400115200000005,67.40890494237401
3-1-17,12.96255776759488,0.0,25.400115200000005,82.91208917409402
25-12-19,12.103598590249401,0.0,25.400115200000005,76.12059376304747
24-5-17,11.259396419839712,0.0,25.400115200000005,70.61232193886262
6-10-17,11.089668754430695,0.0,25.400115200000005,73.48259027435218
12-6-18,10.326373164661593,0.0,25.400115200000005,65.27747094053633
6-9-17,10.178090747759821,0.0,25.400115200000005,74.23286568440443
14-10-15,10.057122750384961,0.0,25.400115200000005,67.43205707289829
24-1-17,13.393658618349455,0.0,25.400115200000005,83.82265693255182
29-4-16,11.90122739489354,0.0,25.400115200000005,74.50796011277527
27-3-16,12.590343663318007,0.0,25.400115200000005,82.7786739813655
24-10-17,11.185203401831325,0.0,25.400115200000005,73.17358100199282
15-5-17,11.628589989753292,0.0,25.400115200000005,71.63155911833151
16-2-19,12.606875180806634,0.0,25.400115200000005,83.00809307780413
25-6-16,10.735084395624627,0.0,25.400115200000005,65.78208774271897
11-12-17,12.02226492741482,0.0,25.400115200000005,79.8083858208332
3-8-16,10.529920043967191,0.0,25.400115200000005,72.70792936277383
20-10-19,11.080473853604992,0.0,25.400115200000005,72.67503525848524
24-4-17,12.636432072110225,0.0,25.400115200000005,78.29647095800591
